Transz,pap,Rituálé,18,25,1 óra,egyszeri,Önmaga,-,Lélek,kis,,,,,"A varázslat órájában a pap mély transzba esik, így képes lesz kommunikálni istenével. Egyetlen eldöntendő kérdést tehet fel urának, aki ha a kérdést fontosnak érzi, avagy a pap sok szolgálatot tett neki a közelmúltban, válaszol a kérdésre. A válasz nem feltétlenül lesz igaz! Ez különösen gonosz istenek esetében történhet meg, jó eséllyel számíthatunk ilyesmire például Ranagolnál. Ha a pap túl sokszor használja ezt a varázslatot, istene előbb-utóbb figyelmen kívül hagyja a túlbuzgó egyházfi kérdéseit, akármilyen fontosak legyenek is azok. A Transz során további 15 Mana-pontért még egy kérdés feltehető, de a kérdések száma nem haladhatja meg a pap szintjeinek felét."
Útmutatás,pap,Rituálé,22,5,1 kör,1 perc szintenként,15 mérföld szintenként,Mentális,Lélek,kis,,,,,"A varázslat lehetővé teszi, hogy a pap tárgyak vagy személyek irányát felderítse. A mágia hatására érezni fogja a keresett tárgy vagy személy helyét, illetve irányát. Ez a varázslat időtartamának lejártáig így is marad, utána minden érzet elvész - de a már betájolt irányban tovább haladhatnak. Tárgyak kereséséhez igen pontos leírással kell rendelkezni. Nem egy esetben megtörtént, hogy a kísérletező papot hasonló, de nem a keresett tárgyhoz vezette el a varázslat. Személy keresése esetén tudni kell az illető nevét, korát, s lehetőleg leírását is. A keresett Mentál ME-re jogosult a varázslat ellen, ha ez sikeres, jelenléte titokban marad. A varázsát 3 Mana-pontért eggyel erősíthető. Megjegyzendő, hogy a varázslattal nem csak kis tárgyak, de városok, épületek is kereshetőek, így a pap nemigen téved el. Hasznos tudomány Ynev hatalmas világában."
Űzés - átok,pap,Rituálé,35,10,lásd a leírásban,Végleges,Érintés,Az eredeti erősítés,"Élet, Lélek",kis,,,,,"A papok átokűzése a leghatásosabb semlegesítő varázslat a boszorkányok és boszorkánymesterek mágiájával szemben. Tehát nem csak a papi átkokat, de a boszorkányok és boszorkánymesterek által megidézett átkokat is megszüntetheti. A varázslat hosszas előkészítést igényel, s a mágia megidézésének időtartama is hosszú - annyi kör, ahány Mana-pontot a pap a varázslathoz felhasznál. Az átok hatása akkor szüntethető meg, ha az űzés erősítése legalább megegyezett az átok eredeti erősítésével. A varázslat 1 Mana-pontért 1E-vel erősíthető. Ha sikeres volt, az átok minden hatása megszűnik, de az addigi elváltozások nem. Azaz, ha egy átkozott személy ereje naponta kettővel csökkent, s csak a harmadik nap semlegesítették az átkot, ereje néggyel alacsonyabb lesz, mint az átok előtt."
Űzés - evilági lények,pap,Rituálé,35,20,1 szegmens,lásd a leírásban,12 láb,asztrális,"Élet, Lélek",kis,,,,,"A varázslat a rettegést okozó mágiához hasonlít, de annál sokkal mélyebb hatású. Az elűzendő evilági lény Asztrál ME-re jogosult a varázslat ellen, s ha ez sikertelen, lélekölő félelem ébred benne a pappal szemben. Azonnal elmenekül, s csak 24 nap után képes újra szembe kerülni a mágia használójával. A varázslat 4 Mana-pontért 1E-vel erősíthető."
Véráldozat,pap,Rituálé,24,27,3 szegmens,2 perc szintenként,3 láb,-,Halál,kis,,,,,"A vérmágia egy erős varázslata, az áldozat vére a pap istenének kerül áldozati bemutatásra. A pap, miután a varázslatot létrehozta, az ellenfél életerejét istenéhez irányítja. így az áldozat a 2 perc szintenkénti időtartam alatt (pl. harcban) vagy egyéb sebzésből kifolyólag) vesztett Fp-t és ÉP-t természetes úton nem szerezheti vissza, s a mágikus gyógyítás k csak a szokásos mennyiség negyedét gyógyítja rajta. A varázslat hatása végleges, s csak egymás után alkalmazott Átokűzés és Mérgezés gyógyítása (lásd Gyógyítás) semlegesítheti. Ha az átokűzés sikeres volt (az erősítés ebben az esetben a Véráldozat erősítése), s a gyógyítás is végrehajtatott, az áldozat normális gyógyulóképessége visszatér."
Vérgát,pap,Rituálé,18,16,5 kör,1 nap szintenként,Maximum 1 mérföld sugarú kör,asztrális,Halál,kis,,,,,"A vérmágia védővarázslata, mely távol tarthatja a nem kívánt látogatókat a pap által kijelölt területről. Ehhez a területet vérrel kell megjelölni, illetve körberajzolni határait. A Vérgát két módon alkalmazható. Az első módon a gátat csak az az egy lény nem lépheti át, melynek vérével azt felrajzolták. Ebben az esetben az erősítés értéke az alap 16 Mp mellett 20 ponttal növekszik, tehát 36 lesz. A másik módszerrel minden, az adott lény fajába tartozó kreatúra távol tartható, legyen az ember, ork, tigris vagy árnyjáró. Ebben az esetben az erősítés értéke csak további Mana-pontok befektetésével növelhető. A rajzoláshoz felhasznált vér lehet kevert is. Annyi személy vagy lény vérét tartalmazhatja, ahányadik szintű a pap. A lények tartozhatnak egyazon fajba, avagy több különböző fajba is, ez utóbbi esetben minden képviselt faj egyedei számára át-törhetetlen lesz a gát. A vérgát vonalát csak a pap törheti meg, s ekkor a mágia eloszlik. O természetesen szabadon keresztülsétálhat a Vérgát vonalán, még akkor is, ha ahhoz a fajhoz tartozik, amelynek véréből rajzolták. A varázslat erősítése mindkét esetben 2 Mana-pont befektetésével 1 E-vel történhet."
Villámcsapás,pap,Rituálé,16,2,2 szegmens,azonnali,25 láb,-,Természet,kis,,,,,"A varázslat alkalmazásával villám sújt le a pap által kijelölt helyre. Ellentétben más mágiahasználók villámjaival, ez nem az ujj hegyéből, hanem az áldozat feje feletti magasságból csap le, így fedezékbe vonulni, pajzsot a pap felé tartani teljesen felesleges. A kiszemelt célpontot látnia kell a papnak, s felé kell mutatnia a varázslat alkalmazásakor. A villám sebzése 2k6 Sp, 6 Mana-pontos erősítés ezt k6-tal növeli meg. A villám minden esetben a fejet találja el, s ha azon fémsisak van, a sebzés 3 Sp-vel nő, ha bőr, 2-vel csökken."
A halál szava,pap,Litánia,65,15,1 szegmens,Végleges,7 láb,asztrális,Halál,nagy,,,,,"A pap ezen varázslata képes kiszakítani a lelket a testből, azaz megölni az áldozatot. A mágia létrehozásához a papnak elég egy szót hangosan kimondania. A halál rendkívül fájdalmas, de legalább gyors. Legtöbbször a gonosz papok használják ezt a varázslatot - a testből így kiszakított lélek sokszor élőhalottként visszatér, s rettegésben tartja a környéket, ahol meghalt. Ám nem ritkán megesik, hogy a lélek bosszút esküszik halálának pillanatában. Ehhez sikeres Akaraterő- és Asztrálpróbát kell dobnia. A dobásra 4-3-as módosítót kap az, akinek esküdt ellensége hajtotta végre a varázslatot. Ha a dobás sikeres volt, a bosszút szomjazó lélek minden esetben a halál szavának használóján igyekszik beteljesíteni azt. Akinek csak Akaraterőpróbája sikerül, az nem tud efféle láthatatlan kötődést kiépíteni ellenfelével, ennek ellenére visszatér. Ilyenkor közönséges élőholtként minden élő elpusztítására törekszik. Az áldozat Asztrál ME-re jogosult a varázslat ellen. A mágia erősítése 7 Mana-pont segítségével növelhető 2-vel."
Asztrálfátyol,pap,Litánia,25,25,3 szegmens,1 perc szintenként,Érintés,asztrális,"Lélek
",nagy,,,,,"Ez a varázslat az egyik legkülönösebb és leghatékonyabb asztrál védelem. A mágia egy személyre hat, s ha az valamely ok miatt ellenszegülne a varázslatnak, Asztrál ME-re jogosult. A varázslat alkalmazásakor meg kell érinteni a kijelölt személyt a jobb kéz mutató ujjával, s eközben kell el-mormolni a védő ige szavait. Az asztrálfátyol elrejti az asztrál testet, mintegy álcázza, így megnehezíti annak megtámadását illetve megfigyelését. Ez annyit jelent, hogy a varázslat idejére az Asztrál ME minden támadó vagy befolyásoló mágia ellen 12 ponttal nő, olvasás, észlelés ellen pedig 24 ponttal. A nyert pontok száma nem növelhető további Mana-pontokkal, s a varázslat kétszeri alkalmazásakor sem adódnak össze."
Asztrálpöröly,pap,Litánia,22,20,3 szegmens,1 kör három szintenként,5 láb,asztrális,Lélek,nagy,,,,,"A varázslat tulajdonképpen ellentéte az Asztrálfátyolnak, célja az ellenfél asztrál védelmének lerombolása. A varázslat hatása gyors és nagyon erőteljes, valóban egy pörölycsapásra emlékeztet. A varázslat idejére az ellenfél asztrális védelme 3k6 ponttal csökken, ha Asztrál ME-je sikertelen volt. Ez a varázslat hatóidejének leteltével visszatér, mert a pöröly nem a pajzsot hasítja szét, pusztán időleges utat nyit valamely asztráltámadás előtt. A varázslat nem pusztítja el az Asztrálfátylat, ám ha a támadás olyan erős, hogy a fátyol nem képes védeni ellene, a fátyollal védett területek bizony sérülhetnek (a statikus és dinamikus pajzsok). A varázslat erősítése 1E-nként 2 Mana-pont segítségével történhet.Amennyiben a támadás időlegesen megsemmisíti az asztrális pajzsokat, azok megbénításán túl más kárt nem okozhat, tehát nem lehet közvetlen hatással az Asztrál Képességre."
Álca,pap,Litánia,25,9,3 kör,1 kör/szint,Önmaga,-,"Lélek
",nagy,,,,,"A fürkésző pillantások elől rejtheti el magát a pap ily módon. Az őt fürkésző varázslatokat nem lehetetlenné teszi, hanem megtéveszti. A KM feladata annak eldöntése, hogy az adott varázslat ismeretében “félretájékoztassa” azt, aki a mágia alanyára kíváncsi. A különféle befolyásoló varázslatok ellen nem nyújt védelmet, csupán az érzékelő jellegűeket vezeti félre, + 15-öt adva mind az Asztrál- mind a Mentál- ME-hez. Ha az érzékelés erősítése ennél nagyobb, akkor az illető átlát az álcán, bárminemű legyen is az. Az így nyert ME pontok száma 5 Mp-ként 1-1-gyel növelhető."
Átok,pap,Litánia,40,5 pont szintenként,1-10 szegmens,Végleges,15 láb,asztrális,Halál,nagy,,,,,"Ezt a varázslatot is többnyire gonosz jellemű papok alkalmazzák, de egyik formája az Élet jellemű papoktól sem idegen.  A papi átkok erősebbek mind a boszorkányi, mind a boszorkánymesteri átkoknál. Azon vállfájuk, amelyet a gonosz jelleműek alkalmaznak, tulajdonság vagy harci pont csökkenést okoz. A csökkenés nem túl jelentős, viszont folyamatos, s csak az átok elűzésével állítható meg. Ily módon például egy gonosz pap megátkozhat egy harcost, hogy annak TÉ-je csökkenjen. A játékosnak természetesen ezt ékes szavakkal kell megfogalmaznia, mivel éppen ezen áll vagy bukik az átok hatásossága. Nagyjából így hangzana hát a pap szájából: „Nyomorult féreg! Ranagol nevében sújtalak iszonyú átkommal, hogy ismerd és rettegd őt! Fegyvered hagyjon cserben, erőd apad-jón el, agyonveretve leld nyomorú véged, s örökké kísértsen a vereség szelleme! Pusztulj erről a világról!.. Az átok erősítése egyrészt a pap szintje öttel szorozva, másrészt egy 1-5-ig adható szám, amit a KM határozhat meg, az átok szövegének ismeretében. Az átok szövege meghatározza a Varázslás idejét is, minél hosszabb a szöveg, annál tovább tart a varázslat. A hatás egy tulajdonságpont csökkenés naponta, illetve 5 pontos csökkenés, ha százalékról vagy harci értékről van szó. A papi átkok másik képviselője inkább a kiátkozás nevet érdemelné. Ezt Élet jellemű papok is használhatják, de csak rendkívül súlyos esetben. Ennek lényege, hogy a saját valláshoz tartozó áldozatot a pap kitaszíthatja istene kegyéből. Ez csak akkor lehetséges, ha az áldozat valóban súlyosan vétett vallásának szabályai ellen. Ha a pap feleslegesen használja a varázslatot, vagy egyenesen önző céllal, s nem istenének érdekeit szem előtt tartva, a varázslat nem jön létre, a pap pedig k6 napig csak a Kis Arkánum litániáit használhatja. Az efféle kiátkozás a papokra nézve a legsúlyosabb, mert elmúltáig csak a Kis Arkánum litániáit használhatják. Megszüntetése Átokűzéssel lehetséges, de mindaddig nem sikerülhet, míg a kiátkozott jóvá nem teszi elkövetett bűnét. A nem papi kasztú áldozatok minden harci pontja 10-zel csökken, s állandó reményvesztettség jellemzi majd viselkedésüket. Ez is az átok elűzéséig tart, s a papnál leírtak vonatkoznak rá. Az átok első formája ellen Asztrál ME lehetséges, a második típus mindig hatásos, ha a kiátkozás jogos, ám sohasem, ha jogtalan."
Elemi lények szólítása,pap,Litánia,35,25,5 kör,2 kör szintenként,5 láb,-,Természet,nagy,,,,,"Ez az idéző mágia kisebb erősségű elementál hívását teszi lehetővé. A varázslat kaput nyit a Belső Síkok egyikére, s egy. a pap által kiválasztott elemi lény megjelenik a pap által meg' jelölt helyen, az Elsődleges Anyagi Síkon. A lény engedelmeskedik a pap parancsainak, de önálló gondolkodásra nem képes, s bonyolult utasításokat követni is képtelen. Szintenként 2 körig marad az Elsődleges Anyagi Síkon, majd nyomtalanul eltűnik, visszatér saját síkjára. Tulajdonságai a Bestiáriumban olvashatóak."
Engedelmesség - állatok,pap,Litánia,15,5,1 kör,12 kör,25 láb sugarú kör,-,"Természet
",nagy,,,,,"Ezzel a varázslattal a pap rá tudja kényszeríteni akaratát az állatokra, nevezetesen szintenként egy állatra, mely 25 láb sugarú körön belül tartózkodik a varázslás pillanatában. Mentálisan képes utasítani őket, ehhez szavakat nem kell használnia, mindössze arra koncentrálnia, mit cselekedjék az adott állat. Egy körben maximum 10 állatnak képes utasítást adni, a többi addig mozdulatlanul áll, vagy ha megtámadják, védekezik. Egy parancs teljesítése nem tart szükségszerűen csak egyetlen körig, az őrzés vagy támadás például mind a 12 kört kitöltheti. Az állatok rendelkeznek már asztrál testtel, s mentális csírával is, de ezek ereje annyival kisebb, mint a pap és általában az ember asztrális és mentális kisugárzása, hogy Mágiaellenállásnak helye nincs. Ez a varázslat csak az állatokra alkalmazható, a fejlett tudattal vagy mágikus képességekkel rendelkező szörnyekre nem."
Engedelmesség - növények,pap,Litánia,5,5,1 kör,12 kör,25 láb sugarú kör,-,"Természet
",nagy,,,,,"A varázslat szinte mindenben megegyezik az Engedelmesség - állatok nevűvel. Kisebb a Mana-pont igénye, mert a növények még igazi asztráltesttel sem rendelkeznek. A varázslattal növények reakciói befolyásolhatók, így egyes veszélyes, de tudattal nem rendelkező növények ártalmatlanná tehetők. A pöfetegek pl. nem robbannak szét ezernyi spórát lövellve, az indákat használó ragadozó növények mozdulatlanok maradnak, stb. A varázslattal a növényeknek parancsolni nem lehet, csak mozgásukat korlátozni illetve befolyásolni - mivel sem asztrál, sem mentál testtel nem rendelkeznek, így nincs tudat, mely a parancsot végrehajtaná."
